2025-06-28 05:39:00 | MYXUSDT | LONG | 7.49% -> TAKE
2025-06-30 14:25:00 | MYXUSDT | SHORT | -6.21% -> TAKE
2025-07-01 10:45:00 | MYXUSDT | SHORT | -6.61% -> STOP
2025-07-01 15:55:00 | MYXUSDT | LONG | 4.73% -> STOP
2025-07-02 01:58:00 | MYXUSDT | SHORT | -6.04% -> STOP
2025-07-03 01:59:00 | MYXUSDT | SHORT | -7.26% -> STOP
2025-07-03 03:35:00 | MYXUSDT | SHORT | -4.67% -> STOP
2025-07-03 03:39:00 | MYXUSDT | SHORT | -4.05% -> STOP
2025-06-19 14:30:00 | NEWTUSDT | LONG | 60.8% -> STOP
2025-06-19 14:33:00 | NEWTUSDT | LONG | 7.39% -> STOP
2025-06-19 14:36:00 | NEWTUSDT | SHORT | -5.51% -> STOP
2025-06-19 14:38:00 | NEWTUSDT | LONG | 4.52% -> STOP
2025-06-19 14:47:00 | NEWTUSDT | SHORT | -4.29% -> STOP
2025-06-20 07:21:00 | NEWTUSDT | LONG | 11.52% -> TAKE
2025-06-20 21:56:00 | NEWTUSDT | LONG | 4.69% -> TAKE
2025-06-22 22:13:00 | NEWTUSDT | LONG | 4.32% -> STOP
2025-06-22 22:18:00 | NEWTUSDT | LONG | 4.41% -> STOP
2025-06-22 22:22:00 | NEWTUSDT | LONG | 5.64% -> TAKE
2025-06-23 00:54:00 | NEWTUSDT | LONG | 4.74% -> STOP
2025-06-23 04:04:00 | NEWTUSDT | LONG | 11.61% -> STOP
2025-06-23 14:09:00 | NEWTUSDT | SHORT | -5.24% -> STOP
2025-06-24 03:23:00 | NEWTUSDT | LONG | 5.28% -> STOP
2025-06-24 07:25:00 | NEWTUSDT | LONG | 29.44% -> STOP
2025-06-24 07:29:00 | NEWTUSDT | SHORT | -5.3% -> TAKE
2025-06-24 07:49:00 | NEWTUSDT | LONG | 8.08% -> STOP
2025-06-24 14:00:00 | NEWTUSDT | LONG | 14.01% -> STOP
2025-06-24 14:16:00 | NEWTUSDT | LONG | 4.36% -> STOP
2025-06-24 15:05:00 | NEWTUSDT | SHORT | -8.21% -> STOP
2025-06-25 21:35:00 | NEWTUSDT | SHORT | -6.62% -> TAKE
2025-06-24 13:00:00 | DMCUSDT | SHORT | -20.08% -> STOP
2025-06-24 13:03:00 | DMCUSDT | LONG | 4.9% -> STOP
2025-06-24 13:10:00 | DMCUSDT | LONG | 4.19% -> STOP
2025-06-24 13:41:00 | DMCUSDT | SHORT | -5.89% -> STOP
2025-06-24 14:40:00 | DMCUSDT | LONG | 4.18% -> STOP
2025-06-24 14:50:00 | DMCUSDT | LONG | 4.28% -> STOP
2025-06-24 15:00:00 | DMCUSDT | LONG | 8.61% -> STOP
2025-06-24 15:09:00 | DMCUSDT | LONG | 4.01% -> STOP
2025-06-24 15:17:00 | DMCUSDT | SHORT | -4.25% -> STOP
2025-06-24 17:33:00 | DMCUSDT | LONG | 5.68% -> STOP
2025-06-24 17:50:00 | DMCUSDT | LONG | 4.69% -> STOP
2025-06-24 20:00:00 | DMCUSDT | SHORT | -4.19% -> STOP
2025-06-25 01:03:00 | DMCUSDT | SHORT | -10.32% -> TAKE
2025-06-25 13:57:00 | DMCUSDT | LONG | 4.14% -> STOP
2025-06-29 23:01:00 | DMCUSDT | LONG | 4.06% -> STOP
2025-06-30 00:41:00 | DMCUSDT | SHORT | -7.04% -> STOP
2025-06-30 05:48:00 | DMCUSDT | LONG | 10.39% -> STOP
2025-07-01 04:30:00 | DMCUSDT | LONG | 5.31% -> TAKE
2025-07-01 15:54:00 | DMCUSDT | LONG | 4.52% -> STOP
2025-07-01 16:00:00 | DMCUSDT | LONG | 4.28% -> TAKE
2025-07-01 19:25:00 | DMCUSDT | LONG | 8.16% -> TAKE
2025-07-03 21:48:00 | DMCUSDT | LONG | 4.95% -> STOP
2025-07-03 22:24:00 | DMCUSDT | LONG | 4.4% -> TAKE
2025-06-25 09:31:00 | HUSDT | LONG | 8.9% -> STOP
2025-06-25 09:33:00 | HUSDT | LONG | 6.01% -> STOP
2025-06-25 09:35:00 | HUSDT | SHORT | -8.55% -> STOP
2025-06-25 09:43:00 | HUSDT | LONG | 4.62% -> STOP
2025-06-25 10:00:00 | HUSDT | LONG | 4.46% -> STOP
2025-06-25 13:30:00 | HUSDT | LONG | 4.28% -> STOP
2025-06-25 13:35:00 | HUSDT | LONG | 4.37% -> STOP
2025-06-25 13:40:00 | HUSDT | LONG | 4.61% -> STOP
2025-06-25 14:07:00 | HUSDT | LONG | 5.56% -> STOP
2025-06-25 14:31:00 | HUSDT | SHORT | -4.21% -> STOP
2025-06-25 16:01:00 | HUSDT | LONG | 4.35% -> STOP
2025-06-26 16:26:00 | HUSDT | LONG | 4.92% -> STOP
2025-06-26 20:36:00 | HUSDT | SHORT | -4.63% -> STOP
2025-06-26 21:23:00 | HUSDT | SHORT | -4.08% -> STOP
2025-06-27 00:29:00 | HUSDT | SHORT | -4.09% -> STOP
2025-06-27 13:29:00 | HUSDT | LONG | 4.14% -> TAKE
2025-06-29 03:45:00 | HUSDT | LONG | 4.01% -> STOP
2025-06-29 17:21:00 | HUSDT | SHORT | -4.54% -> STOP
2025-06-29 20:07:00 | HUSDT | SHORT | -9.33% -> STOP
2025-06-29 20:15:00 | HUSDT | LONG | 5.71% -> STOP
2025-06-29 20:22:00 | HUSDT | SHORT | -4.99% -> STOP
2025-06-29 20:31:00 | HUSDT | SHORT | -4.35% -> TAKE
2025-06-29 21:12:00 | HUSDT | LONG | 5.4% -> STOP
2025-06-29 22:04:00 | HUSDT | SHORT | -4.02% -> STOP
2025-06-29 23:05:00 | HUSDT | LONG | 4.03% -> STOP
2025-07-01 14:35:00 | HUSDT | LONG | 4.87% -> STOP
2025-07-01 15:47:00 | HUSDT | LONG | 6.03% -> STOP
2025-07-01 15:53:00 | HUSDT | LONG | 5.19% -> STOP
2025-07-01 19:25:00 | HUSDT | LONG | 8.82% -> TAKE
2025-07-02 02:54:00 | HUSDT | LONG | 4.04% -> STOP
2025-07-02 03:17:00 | HUSDT | LONG | 4.11% -> STOP
2025-07-02 03:37:00 | HUSDT | SHORT | -6.35% -> STOP
2025-07-02 04:33:00 | HUSDT | LONG | 5.73% -> STOP
2025-07-02 05:37:00 | HUSDT | SHORT | -5.17% -> STOP
2025-07-02 05:40:00 | HUSDT | SHORT | -4.59% -> STOP
2025-07-02 05:45:00 | HUSDT | SHORT | -8.02% -> STOP
2025-07-02 06:27:00 | HUSDT | LONG | 5.46% -> STOP
2025-07-03 07:49:00 | HUSDT | LONG | 15.21% -> STOP
2025-06-25 11:31:00 | OLUSDT | LONG | 4.47% -> STOP
2025-06-25 15:02:00 | OLUSDT | SHORT | -6.45% -> STOP
2025-06-26 12:00:00 | SAHARAUSDT | LONG | 49.03% -> STOP
2025-06-26 12:06:00 | SAHARAUSDT | SHORT | -7.83% -> STOP
2025-06-26 12:19:00 | SAHARAUSDT | LONG | 6.3% -> STOP
2025-06-26 13:02:00 | SAHARAUSDT | SHORT | -4.03% -> STOP
2025-06-26 18:02:00 | SAHARAUSDT | SHORT | -5.42% -> STOP
2025-07-03 13:00:00 | ICNTUSDT | SHORT | -19.3% -> TAKE
2025-07-03 13:18:00 | ICNTUSDT | SHORT | -5.42% -> STOP
2025-07-04 02:47:00 | ICNTUSDT | LONG | 12.31% -> STOP
2025-07-04 02:50:00 | ICNTUSDT | SHORT | -6.72% -> STOP
2025-07-04 03:27:00 | ICNTUSDT | SHORT | -6.64% -> STOP
2025-07-04 04:00:00 | ICNTUSDT | LONG | 5.78% -> STOP
